channel_acq,test_coupon,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,trans_after,revenue_after, prediction_using_neural_network
2.0,1.0,3.0,74.99,6.0,15.0,0.0,0.0,0.0,0.02324867621064186
1.0,0.0,7.0,175.47,5.0,6.0,0.0,0.0,0.0,0.09549614042043686
2.0,1.0,9.0,93.98,4.0,10.0,0.0,0.0,0.0,0.41774648427963257
2.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.1559145301580429
1.0,1.0,1.0,65.49,7.0,13.0,0.0,0.0,0.0,0.003919992595911026
3.0,1.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.041913971304893494
1.0,1.0,4.0,65.99,4.0,20.0,1.0,0.0,0.0,0.17262576520442963
2.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.028454864397644997
3.0,1.0,1.0,105.98,2.0,17.0,0.0,0.0,0.0,0.04183502122759819
1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.006205057259649038
3.0,1.0,4.0,77.49,0.0,19.0,0.0,0.0,0.0,0.2642737030982971
1.0,0.0,2.0,72.49,7.0,14.0,0.0,0.0,0.0,0.007298571988940239
2.0,0.0,3.0,57.99,7.0,12.0,0.0,0.0,0.0,0.0212730560451746
3.0,1.0,3.0,46.99,4.0,14.0,0.0,0.0,0.0,0.07239050418138504
1.0,0.0,6.0,60.99,4.0,12.0,0.0,0.0,0.0,0.10819994658231735
1.0,1.0,6.0,63.99,0.0,23.0,0.0,0.0,0.0,0.24694092571735382
3.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.03042168729007244
3.0,1.0,3.0,115.98,5.0,15.0,0.0,0.0,0.0,0.04673251882195473
1.0,0.0,1.0,50.99,4.0,14.0,1.0,0.0,0.0,0.05360005050897598
1.0,1.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.009987185709178448
1.0,0.0,5.0,57.99,0.0,10.0,0.0,0.0,0.0,0.18231244385242462
3.0,0.0,3.0,74.49,5.0,12.0,1.0,1.0,74.49,0.24664779007434845
1.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,0.0,0.07968703657388687
1.0,1.0,3.0,59.99,1.0,15.0,1.0,0.0,0.0,0.22448080778121948
5.0,0.0,5.0,114.98,6.0,10.0,0.0,0.0,0.0,0.25811871886253357
3.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.07073467969894409
3.0,1.0,2.0,51.99,1.0,26.0,0.0,1.0,41.592,0.2653263509273529
4.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.09446468949317932
1.0,1.0,4.0,136.98,0.0,14.0,0.0,0.0,0.0,0.08752792328596115
3.0,1.0,1.0,68.99,6.0,14.0,0.0,0.0,0.0,0.0156645979732275
1.0,0.0,1.0,58.99,0.0,14.0,1.0,0.0,0.0,0.14249901473522186
1.0,0.0,1.0,56.99,2.0,16.0,0.0,0.0,0.0,0.018444795161485672
2.0,0.0,4.0,68.49,4.0,19.0,1.0,0.0,0.0,0.2963438928127289
5.0,1.0,1.0,147.98,1.0,18.0,1.0,1.0,59.192,0.45083460211753845
2.0,0.0,7.0,72.99,0.0,18.0,0.0,0.0,0.0,0.5095860362052917
1.0,0.0,2.0,93.98,1.0,18.0,0.0,0.0,0.0,0.035394337028265
4.0,1.0,2.0,58.49,2.0,16.0,0.0,0.0,0.0,0.12465113401412964
2.0,0.0,4.0,56.99,4.0,7.0,0.0,0.0,0.0,0.07328593730926514
2.0,0.0,1.0,63.49,2.0,12.0,1.0,0.0,0.0,0.1414685696363449
3.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.15142349898815155
4.0,1.0,2.0,156.98,0.0,19.0,0.0,0.0,0.0,0.15932315587997437
3.0,1.0,2.0,203.96,5.0,8.0,0.0,0.0,0.0,0.022139105945825577
1.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.1702185571193695
3.0,1.0,4.0,72.99,0.0,16.0,0.0,0.0,0.0,0.26386433839797974
3.0,0.0,1.0,72.49,2.0,15.0,0.0,0.0,0.0,0.052363134920597076
3.0,1.0,1.0,45.99,4.0,8.0,0.0,0.0,0.0,0.02776925079524517
1.0,0.0,1.0,52.99,3.0,15.0,1.0,1.0,52.99,0.06932773441076279
3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.04091402888298035
1.0,0.0,3.0,54.99,7.0,11.0,0.0,0.0,0.0,0.012261506170034409
1.0,1.0,5.0,65.99,6.0,23.0,0.0,0.0,0.0,0.04239218309521675
1.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.020203111693263054
3.0,0.0,0.0,0.0,7.0,20.0,0.0,0.0,0.0,0.02587343379855156
1.0,0.0,3.0,73.49,2.0,19.0,0.0,0.0,0.0,0.04618123918771744
3.0,1.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.07248540967702866
3.0,1.0,2.0,62.49,1.0,8.0,0.0,0.0,0.0,0.09204704314470291
3.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.11301540583372116
2.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,0.12815381586551666
1.0,0.0,1.0,215.97,2.0,16.0,0.0,0.0,0.0,0.01184482965618372
1.0,1.0,1.0,56.99,3.0,4.0,0.0,0.0,0.0,0.011439787223935127
2.0,0.0,1.0,47.99,1.0,1.0,0.0,0.0,0.0,0.03974810615181923
3.0,0.0,7.0,46.49,6.0,14.0,0.0,0.0,0.0,0.3016117513179779
2.0,0.0,2.0,164.97,6.0,1.0,1.0,0.0,0.0,0.05983693152666092
2.0,0.0,6.0,56.99,5.0,21.0,1.0,2.0,113.98,0.4580770432949066
3.0,0.0,1.0,70.49,2.0,5.0,0.0,0.0,0.0,0.05023221671581268
3.0,0.0,4.0,62.99,6.0,20.0,0.0,0.0,0.0,0.07975996285676956
3.0,1.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.09594877809286118
3.0,0.0,2.0,190.47,5.0,19.0,0.0,0.0,0.0,0.028064453974366188
3.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.12685154378414154
1.0,0.0,1.0,61.49,3.0,16.0,1.0,0.0,0.0,0.06810592859983444
4.0,1.0,5.0,70.99,7.0,19.0,0.0,0.0,0.0,0.1328486204147339
3.0,0.0,2.0,57.49,6.0,16.0,0.0,0.0,0.0,0.030521929264068604
3.0,0.0,10.0,36.99,3.0,14.0,0.0,0.0,0.0,0.7876573801040649
1.0,1.0,2.0,67.99,4.0,12.0,1.0,1.0,54.391999999999996,0.06974387913942337
1.0,1.0,4.0,109.98,6.0,19.0,0.0,0.0,0.0,0.02000248432159424
2.0,0.0,2.0,47.49,6.0,2.0,1.0,0.0,0.0,0.08186645805835724
1.0,1.0,0.0,0.0,5.0,28.0,0.0,0.0,0.0,0.019581088796257973
1.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,0.0,0.01114366203546524
4.0,0.0,5.0,107.98,1.0,15.0,0.0,0.0,0.0,0.449889212846756
2.0,0.0,5.0,148.98,7.0,18.0,1.0,0.0,0.0,0.19271200895309448
3.0,1.0,1.0,131.98,3.0,4.0,0.0,0.0,0.0,0.02808976359665394
1.0,1.0,9.0,63.99,4.0,3.0,0.0,0.0,0.0,0.3003745973110199
3.0,0.0,1.0,124.98,0.0,8.0,1.0,0.0,0.0,0.2924309968948364
3.0,0.0,3.0,71.49,1.0,20.0,0.0,0.0,0.0,0.16587215662002563
1.0,0.0,2.0,42.99,3.0,18.0,0.0,0.0,0.0,0.039705876260995865
3.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.03226105496287346
1.0,1.0,0.0,0.0,3.0,18.0,1.0,0.0,0.0,0.07532849162817001
1.0,1.0,1.0,64.49,5.0,23.0,0.0,0.0,0.0,0.007132502272725105
3.0,0.0,4.0,65.99,2.0,16.0,1.0,0.0,0.0,0.5598804354667664
1.0,1.0,4.0,62.99,4.0,22.0,0.0,0.0,0.0,0.03937511891126633
1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.01684797741472721
3.0,1.0,1.0,48.99,0.0,23.0,1.0,0.0,0.0,0.3717944324016571
3.0,1.0,1.0,120.98,0.0,12.0,0.0,0.0,0.0,0.06605657190084457
2.0,0.0,7.0,57.99,5.0,20.0,0.0,0.0,0.0,0.21100451052188873
2.0,1.0,1.0,37.49,3.0,23.0,1.0,1.0,29.991999999999997,0.14108704030513763
2.0,0.0,4.0,37.49,0.0,16.0,0.0,1.0,37.49,0.20774437487125397
1.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.01408911868929863
2.0,0.0,1.0,105.98,4.0,14.0,1.0,0.0,0.0,0.07849729061126709
1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.05951838567852974
3.0,0.0,2.0,46.99,5.0,27.0,0.0,0.0,0.0,0.08258160948753357
3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.013008969835937023
1.0,0.0,2.0,131.98,0.0,21.0,0.0,0.0,0.0,0.04216699302196503
1.0,1.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.015963084995746613
3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.09729189425706863
3.0,0.0,10.0,65.49,7.0,15.0,0.0,0.0,0.0,0.5228202939033508
5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.13411442935466766
2.0,0.0,3.0,55.49,0.0,24.0,0.0,0.0,0.0,0.13716202974319458
1.0,1.0,3.0,77.49,7.0,10.0,0.0,0.0,0.0,0.009871118701994419
1.0,0.0,13.0,59.99,4.0,16.0,1.0,2.0,119.98,0.9370925426483154
1.0,1.0,0.0,0.0,4.0,9.0,1.0,0.0,0.0,0.04220711067318916
1.0,0.0,2.0,62.49,0.0,3.0,1.0,0.0,0.0,0.15349453687667847
1.0,0.0,5.0,41.99,3.0,12.0,0.0,0.0,0.0,0.09364594519138336
1.0,0.0,6.0,55.99,0.0,22.0,0.0,0.0,0.0,0.2795647382736206
1.0,0.0,1.0,68.99,3.0,12.0,0.0,0.0,0.0,0.013349532149732113
2.0,1.0,0.0,0.0,4.0,8.0,1.0,0.0,0.0,0.07777391374111176
3.0,0.0,0.0,0.0,2.0,25.0,1.0,0.0,0.0,0.2918967306613922
3.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.08802890032529831
1.0,1.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.016548776999115944
2.0,0.0,2.0,60.99,1.0,20.0,0.0,1.0,60.99,0.06671379506587982
1.0,1.0,2.0,63.49,5.0,5.0,0.0,0.0,0.0,0.01063439343124628
3.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.060988228768110275
1.0,1.0,1.0,74.99,2.0,2.0,0.0,0.0,0.0,0.014130562543869019
1.0,1.0,6.0,76.49,1.0,10.0,0.0,0.0,0.0,0.18401363492012024
1.0,1.0,1.0,132.98,5.0,14.0,0.0,0.0,0.0,0.005629296414554119
1.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.01762004755437374
1.0,0.0,1.0,67.99,3.0,18.0,0.0,0.0,0.0,0.013784379698336124
1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.04231925681233406
1.0,0.0,0.0,0.0,4.0,19.0,1.0,0.0,0.0,0.048582978546619415
2.0,1.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.030481653288006783
2.0,1.0,13.0,66.99,6.0,25.0,0.0,2.0,107.184,0.7850463390350342
1.0,1.0,3.0,58.49,5.0,4.0,0.0,0.0,0.0,0.01738458126783371
3.0,1.0,1.0,173.97,0.0,15.0,1.0,1.0,46.391999999999996,0.24264462292194366
4.0,0.0,2.0,76.99,2.0,9.0,0.0,0.0,0.0,0.13177664577960968
2.0,1.0,1.0,107.97,0.0,20.0,0.0,0.0,0.0,0.04163709655404091
1.0,0.0,2.0,52.49,4.0,9.0,0.0,0.0,0.0,0.01701279915869236
3.0,1.0,11.0,143.97,6.0,12.0,0.0,0.0,0.0,0.6292339563369751
1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.038516320288181305
3.0,1.0,1.0,75.49,0.0,18.0,0.0,0.0,0.0,0.07652052491903305
1.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.09588423371315002
2.0,1.0,2.0,75.99,7.0,13.0,0.0,0.0,0.0,0.010829353705048561
5.0,0.0,4.0,66.49,3.0,14.0,0.0,0.0,0.0,0.362687885761261
1.0,1.0,0.0,0.0,7.0,22.0,0.0,0.0,0.0,0.008739488199353218
3.0,0.0,3.0,55.49,4.0,18.0,1.0,0.0,0.0,0.30400657653808594
1.0,1.0,1.0,50.49,5.0,14.0,0.0,0.0,0.0,0.007097805850207806
1.0,0.0,3.0,66.49,1.0,24.0,1.0,1.0,66.49,0.25675079226493835
4.0,1.0,2.0,53.99,3.0,20.0,0.0,0.0,0.0,0.13461408019065857
2.0,0.0,3.0,79.98,6.0,7.0,0.0,0.0,0.0,0.02555689960718155
2.0,1.0,2.0,69.99,1.0,7.0,0.0,0.0,0.0,0.05321504548192024
1.0,1.0,1.0,73.99,4.0,13.0,0.0,0.0,0.0,0.008684545755386353
3.0,0.0,3.0,75.49,7.0,1.0,1.0,0.0,0.0,0.15144404768943787
2.0,1.0,3.0,47.49,6.0,2.0,1.0,0.0,0.0,0.11117395758628845
1.0,0.0,2.0,46.49,7.0,19.0,0.0,0.0,0.0,0.02463000826537609
3.0,0.0,1.0,52.99,4.0,14.0,1.0,0.0,0.0,0.14812228083610535
1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.008210555650293827
1.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.04308968782424927
2.0,1.0,5.0,56.99,5.0,15.0,0.0,0.0,0.0,0.0806141123175621
1.0,1.0,2.0,60.99,1.0,1.0,0.0,0.0,0.0,0.030869511887431145
1.0,1.0,3.0,62.49,1.0,16.0,0.0,0.0,0.0,0.05277210474014282
3.0,1.0,3.0,114.98,1.0,18.0,0.0,0.0,0.0,0.13025087118148804
2.0,0.0,11.0,187.47,7.0,10.0,0.0,0.0,0.0,0.4275808036327362
1.0,1.0,2.0,58.99,3.0,7.0,1.0,0.0,0.0,0.08987683057785034
3.0,1.0,1.0,41.99,5.0,22.0,0.0,0.0,0.0,0.07577871531248093
3.0,0.0,4.0,59.49,2.0,26.0,1.0,0.0,0.0,0.6064072251319885
3.0,1.0,1.0,52.99,2.0,20.0,0.0,0.0,0.0,0.04895802587270737
1.0,1.0,1.0,47.99,0.0,1.0,0.0,0.0,0.0,0.0259763952344656
2.0,1.0,19.0,137.97,1.0,2.0,0.0,0.0,0.0,0.9705146551132202
1.0,1.0,2.0,62.99,4.0,14.0,0.0,0.0,0.0,0.014596166089177132
1.0,1.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.040442079305648804
2.0,0.0,2.0,79.49,2.0,10.0,1.0,0.0,0.0,0.20275887846946716
1.0,1.0,4.0,62.99,2.0,5.0,0.0,1.0,50.391999999999996,0.061284538358449936
3.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0665065199136734
1.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0131988525390625
3.0,1.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.056204818189144135
2.0,0.0,2.0,113.98,5.0,16.0,0.0,0.0,0.0,0.01970493420958519
1.0,0.0,2.0,44.99,2.0,11.0,1.0,0.0,0.0,0.1382010132074356
2.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.02036726474761963
3.0,0.0,2.0,115.98,5.0,19.0,0.0,0.0,0.0,0.03441886231303215
2.0,0.0,1.0,137.98,0.0,17.0,1.0,0.0,0.0,0.191615030169487
1.0,0.0,3.0,63.49,5.0,15.0,0.0,0.0,0.0,0.02096555382013321
3.0,0.0,2.0,47.49,0.0,19.0,0.0,0.0,0.0,0.14596283435821533
2.0,0.0,1.0,135.98,4.0,2.0,1.0,0.0,0.0,0.06868159025907516
3.0,1.0,2.0,64.99,7.0,3.0,0.0,0.0,0.0,0.018537187948822975
2.0,0.0,3.0,59.99,5.0,13.0,0.0,0.0,0.0,0.0362638421356678
2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.07414936274290085
3.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.022407682612538338
1.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.032340966165065765
3.0,1.0,1.0,51.49,5.0,20.0,0.0,0.0,0.0,0.06428296118974686
5.0,1.0,4.0,47.99,0.0,2.0,0.0,0.0,0.0,0.35162580013275146
5.0,0.0,4.0,73.99,3.0,15.0,0.0,0.0,0.0,0.3589365482330322
3.0,1.0,5.0,61.99,1.0,13.0,0.0,0.0,0.0,0.3110262155532837
3.0,1.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0434097945690155
1.0,0.0,3.0,133.98,2.0,4.0,1.0,0.0,0.0,0.16418065130710602
2.0,1.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.025548288598656654
2.0,1.0,3.0,54.99,3.0,15.0,1.0,1.0,43.992,0.22944559156894684
3.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.06364117562770844
2.0,1.0,4.0,66.99,4.0,21.0,0.0,0.0,0.0,0.06617270410060883
3.0,1.0,4.0,57.49,0.0,12.0,0.0,0.0,0.0,0.26856276392936707
2.0,1.0,1.0,130.98,2.0,10.0,1.0,0.0,0.0,0.10390342772006989
3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.15864714980125427
3.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.040801044553518295
3.0,0.0,5.0,73.99,7.0,23.0,1.0,0.0,0.0,0.3015318214893341
1.0,0.0,2.0,47.99,2.0,18.0,0.0,0.0,0.0,0.03077264316380024
3.0,1.0,3.0,58.49,3.0,11.0,0.0,0.0,0.0,0.08922532200813293
1.0,0.0,4.0,69.99,1.0,4.0,0.0,0.0,0.0,0.08880875259637833
3.0,1.0,4.0,137.98,6.0,19.0,0.0,0.0,0.0,0.05501805990934372
1.0,0.0,3.0,71.49,5.0,11.0,0.0,0.0,0.0,0.020112622529268265
3.0,1.0,1.0,52.99,5.0,18.0,1.0,0.0,0.0,0.1239853948354721
2.0,0.0,1.0,61.99,5.0,18.0,0.0,0.0,0.0,0.01421399787068367
1.0,0.0,6.0,170.97,6.0,25.0,0.0,0.0,0.0,0.051881108433008194
3.0,1.0,0.0,0.0,0.0,30.0,1.0,2.0,101.584,0.4571648836135864
1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.061465729027986526
3.0,1.0,2.0,48.99,0.0,25.0,0.0,0.0,0.0,0.27772602438926697
1.0,1.0,3.0,119.98,5.0,7.0,1.0,0.0,0.0,0.07256090641021729
3.0,0.0,5.0,58.49,4.0,20.0,1.0,0.0,0.0,0.47167378664016724
1.0,1.0,3.0,63.99,7.0,6.0,0.0,0.0,0.0,0.010052558965981007
3.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,53.592,0.17407722771167755
1.0,0.0,1.0,61.99,1.0,8.0,0.0,0.0,0.0,0.022903557866811752
1.0,1.0,4.0,120.98,0.0,11.0,0.0,0.0,0.0,0.08998766541481018
2.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.04405950382351875
1.0,1.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0076285600662231445
2.0,1.0,0.0,0.0,4.0,15.0,1.0,0.0,0.0,0.09681646525859833
3.0,1.0,1.0,72.99,5.0,19.0,1.0,1.0,58.391999999999996,0.09915082901716232
4.0,0.0,2.0,47.99,4.0,15.0,1.0,1.0,47.99,0.28892478346824646
1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.03026353381574154
4.0,1.0,1.0,71.99,0.0,27.0,0.0,0.0,0.0,0.13325220346450806
1.0,1.0,2.0,70.49,0.0,18.0,1.0,0.0,0.0,0.1870974898338318
2.0,1.0,1.0,63.99,1.0,6.0,0.0,0.0,0.0,0.03370412066578865
1.0,0.0,5.0,61.99,5.0,2.0,1.0,0.0,0.0,0.2175927311182022
1.0,1.0,4.0,56.99,1.0,14.0,1.0,1.0,45.592,0.32146215438842773
3.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.23983612656593323
1.0,0.0,2.0,68.99,0.0,2.0,0.0,0.0,0.0,0.04570121318101883
1.0,0.0,1.0,50.99,4.0,14.0,1.0,0.0,0.0,0.05360005050897598
1.0,1.0,3.0,50.99,2.0,21.0,0.0,0.0,0.0,0.04427419975399971
3.0,0.0,1.0,190.47,1.0,17.0,1.0,0.0,0.0,0.21432024240493774
3.0,1.0,2.0,122.97,2.0,14.0,0.0,0.0,0.0,0.0626777857542038
1.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.018408184871077538
2.0,1.0,2.0,154.47,5.0,20.0,0.0,0.0,0.0,0.015483085066080093
5.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,45.99,0.5612181425094604
3.0,1.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0434097945690155
1.0,0.0,0.0,0.0,6.0,20.0,1.0,0.0,0.0,0.027854420244693756
3.0,1.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.05267791077494621
3.0,1.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.04485524445772171
1.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.04600578546524048
1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.06408718228340149
2.0,1.0,5.0,68.99,7.0,7.0,0.0,0.0,0.0,0.04491399601101875
1.0,1.0,2.0,136.98,7.0,18.0,1.0,0.0,0.0,0.027110377326607704
3.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.03360488638281822
1.0,0.0,2.0,135.98,2.0,3.0,1.0,0.0,0.0,0.10648231208324432
1.0,1.0,2.0,79.49,7.0,12.0,0.0,0.0,0.0,0.006101319566369057
2.0,1.0,4.0,57.99,4.0,13.0,0.0,0.0,0.0,0.06530631333589554
3.0,0.0,11.0,69.99,3.0,3.0,1.0,2.0,139.98,0.8765503168106079
3.0,0.0,2.0,99.98,7.0,8.0,0.0,0.0,0.0,0.019980918616056442
2.0,1.0,1.0,119.98,0.0,13.0,0.0,0.0,0.0,0.0389849953353405
2.0,0.0,6.0,76.49,6.0,27.0,0.0,1.0,76.49,0.11631732434034348
2.0,1.0,5.0,123.98,1.0,9.0,0.0,0.0,0.0,0.17449575662612915
1.0,1.0,2.0,57.99,1.0,24.0,0.0,0.0,0.0,0.034743018448352814
3.0,0.0,3.0,72.49,1.0,24.0,0.0,0.0,0.0,0.16823074221611023
1.0,0.0,1.0,58.99,0.0,6.0,0.0,0.0,0.0,0.029888523742556572
3.0,1.0,5.0,46.99,1.0,16.0,0.0,0.0,0.0,0.32342562079429626
1.0,1.0,3.0,152.98,1.0,17.0,0.0,0.0,0.0,0.04154622182250023
4.0,0.0,5.0,123.98,2.0,6.0,0.0,0.0,0.0,0.3622454106807709
4.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,0.0,0.2522122263908386
3.0,1.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.06587034463882446
2.0,1.0,1.0,134.98,6.0,18.0,0.0,0.0,0.0,0.007606751751154661
1.0,1.0,1.0,69.99,4.0,1.0,0.0,0.0,0.0,0.008280674926936626
1.0,0.0,4.0,65.99,3.0,18.0,0.0,0.0,0.0,0.05747276172041893
3.0,0.0,6.0,68.49,5.0,3.0,0.0,0.0,0.0,0.21042400598526
2.0,0.0,7.0,49.99,1.0,18.0,0.0,0.0,0.0,0.4572620093822479
3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.025591949000954628
1.0,0.0,5.0,61.99,0.0,19.0,0.0,0.0,0.0,0.18731272220611572
2.0,0.0,6.0,78.99,6.0,1.0,1.0,0.0,0.0,0.36477312445640564
1.0,1.0,1.0,54.99,5.0,5.0,1.0,0.0,0.0,0.0338171049952507
2.0,0.0,19.0,119.98,4.0,19.0,0.0,0.0,0.0,0.990816056728363
3.0,0.0,0.0,0.0,4.0,18.0,1.0,0.0,0.0,0.1621532142162323
1.0,0.0,5.0,103.98,0.0,16.0,0.0,0.0,0.0,0.16782136261463165
1.0,1.0,1.0,149.97,2.0,6.0,0.0,0.0,0.0,0.011687896214425564
1.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.00842780526727438
3.0,1.0,3.0,170.97,2.0,23.0,1.0,0.0,0.0,0.34041884541511536
4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.21627721190452576
1.0,0.0,1.0,53.99,5.0,8.0,0.0,0.0,0.0,0.007925446145236492
3.0,0.0,2.0,53.99,6.0,17.0,0.0,0.0,0.0,0.04271678999066353
1.0,1.0,0.0,0.0,4.0,22.0,1.0,0.0,0.0,0.0643707811832428
3.0,1.0,3.0,73.99,5.0,13.0,0.0,0.0,0.0,0.05182827264070511
1.0,0.0,1.0,67.49,1.0,15.0,0.0,0.0,0.0,0.023334043100476265
1.0,0.0,9.0,48.99,6.0,7.0,1.0,0.0,0.0,0.6138542294502258
2.0,1.0,2.0,62.99,0.0,11.0,0.0,0.0,0.0,0.07146543264389038
1.0,0.0,5.0,108.98,1.0,24.0,1.0,0.0,0.0,0.448978453874588
1.0,0.0,6.0,66.99,1.0,26.0,1.0,0.0,0.0,0.6018021702766418
1.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.02036074362695217
3.0,0.0,1.0,61.99,0.0,21.0,0.0,0.0,0.0,0.09221518039703369
1.0,1.0,4.0,54.99,5.0,6.0,1.0,0.0,0.0,0.13238726556301117
2.0,0.0,2.0,70.99,4.0,16.0,0.0,0.0,0.0,0.02901073545217514
5.0,0.0,4.0,47.99,0.0,21.0,0.0,0.0,0.0,0.6293627023696899
2.0,0.0,3.0,69.49,0.0,19.0,0.0,0.0,0.0,0.12972667813301086
1.0,0.0,1.0,36.99,4.0,4.0,1.0,0.0,0.0,0.053102292120456696
3.0,0.0,8.0,71.49,7.0,26.0,0.0,0.0,0.0,0.4313794672489166
4.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.10719975084066391
2.0,1.0,1.0,62.49,2.0,12.0,0.0,0.0,0.0,0.02668249048292637
1.0,0.0,3.0,60.49,5.0,11.0,0.0,0.0,0.0,0.02073493041098118
1.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.034214187413454056
2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.015126848593354225
1.0,0.0,2.0,141.98,7.0,20.0,0.0,0.0,0.0,0.006183911114931107
3.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,35.99,0.3288462162017822
2.0,1.0,2.0,69.99,5.0,6.0,0.0,0.0,0.0,0.01829383708536625
3.0,0.0,6.0,70.99,7.0,22.0,0.0,0.0,0.0,0.1321817934513092
2.0,0.0,2.0,76.99,3.0,15.0,1.0,0.0,0.0,0.16629600524902344
1.0,0.0,6.0,44.49,0.0,17.0,0.0,0.0,0.0,0.2811380624771118
3.0,0.0,6.0,66.49,1.0,11.0,0.0,0.0,0.0,0.4555911421775818
1.0,0.0,1.0,109.98,6.0,7.0,1.0,0.0,0.0,0.02603146620094776
4.0,0.0,2.0,67.99,1.0,16.0,1.0,0.0,0.0,0.5237767696380615
