id,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart,minority,non_male,state
Next_3544,1,2,135.98,1,15,0,1,1,3
Next_3545,3,2,66.49,1,22,0,0,1,6
Next_3546,2,1,193.47,0,20,0,1,1,3
Next_3547,1,4,48.49,4,13,0,0,1,2
Next_3548,1,0,0,0,6,0,1,0,7
Next_3549,3,1,66.99,4,13,0,0,1,3
Next_3550,1,0,0,1,7,0,1,0,3
Next_3551,5,12,46.99,3,14,1,0,0,2
Next_3552,3,2,50.99,6,22,0,0,1,8
Next_3553,3,0,0,5,19,0,0,1,6
Next_3554,1,1,70.99,5,20,0,1,1,10
Next_3555,3,1,59.49,5,22,0,0,1,1
Next_3556,1,0,0,0,7,0,1,0,7
Next_3557,5,6,64.49,2,12,1,0,1,1
Next_3558,1,2,117.98,0,15,0,0,0,4
Next_3559,1,2,73.99,1,18,0,1,1,7
Next_3560,1,1,62.99,0,9,1,1,0,3
Next_3561,1,4,59.99,4,8,0,0,1,3
Next_3562,1,1,63.99,7,17,0,0,1,8
Next_3563,1,1,59.49,5,1,0,0,0,7
Next_3564,3,2,62.49,2,4,0,0,0,5
Next_3565,3,2,130.98,2,23,1,0,1,2
Next_3566,4,4,55.99,6,27,0,0,1,1
Next_3567,3,0,0,6,22,1,0,1,1
Next_3568,3,0,0,4,13,0,0,0,3
Next_3569,3,2,71.99,0,16,0,0,1,5
Next_3570,1,8,67.99,0,12,1,1,1,3
Next_3571,4,1,70.99,2,27,0,0,1,5
Next_3572,1,0,0,4,22,0,1,1,10
Next_3573,1,1,41.49,7,19,0,1,1,3
Next_3574,1,0,0,4,19,0,0,1,3
Next_3575,2,2,74.99,1,5,1,0,0,7
Next_3576,1,3,299.96,2,11,0,1,0,7
Next_3577,3,0,0,4,18,0,0,1,3
Next_3578,4,1,70.99,5,1,1,0,0,5
Next_3579,5,1,142.98,4,10,0,0,0,4
Next_3580,1,3,54.99,7,4,0,1,0,7
Next_3581,3,0,0,2,22,0,0,1,7
Next_3582,2,1,49.99,6,2,1,1,0,3
Next_3583,1,1,103.98,6,10,0,0,0,3
Next_3584,4,0,0,7,22,0,0,1,3
Next_3585,1,0,0,2,14,0,0,0,3
Next_3586,2,3,73.49,5,18,0,0,1,9
Next_3587,1,0,0,0,20,0,0,1,7
Next_3588,2,3,104.98,2,4,0,0,0,8
Next_3589,1,3,150.98,2,5,1,0,0,6
Next_3590,2,1,73.49,0,21,0,0,1,6
Next_3591,1,1,51.99,2,6,1,0,0,4
Next_3592,1,0,0,0,4,1,0,0,1
Next_3593,1,4,133.98,4,11,0,0,0,3
Next_3594,1,2,72.99,4,10,0,1,1,7
Next_3595,3,5,53.99,2,14,0,0,1,7
Next_3596,1,5,83.99,1,17,1,1,1,7
Next_3597,2,1,137.98,4,28,0,0,1,1
Next_3598,2,1,58.99,2,16,0,0,1,3
Next_3599,3,0,0,7,5,1,0,1,2
Next_3600,2,3,176.97,6,15,1,1,0,10
Next_3601,1,2,125.96,2,17,0,0,1,1
Next_3602,1,1,125.98,7,7,0,0,0,2
Next_3603,1,0,0,0,29,0,0,1,6
Next_3604,3,1,185.97,1,7,1,0,1,2
Next_3605,2,1,61.99,5,17,0,0,1,4
Next_3606,3,0,0,6,19,0,0,1,3
Next_3607,1,1,47.99,4,11,0,0,0,1
Next_3608,1,2,106.98,2,19,0,0,1,1
Next_3609,3,3,75.49,4,8,0,0,0,6
Next_3610,2,8,56.99,4,21,0,0,1,2
Next_3611,4,15,65.99,2,5,0,0,0,9
Next_3612,1,2,83.99,4,13,0,1,1,7
Next_3613,2,1,89.98,7,9,1,0,1,2
Next_3614,3,2,55.99,0,22,0,0,1,9
Next_3615,3,1,61.99,4,21,1,0,1,4
Next_3616,1,2,60.99,4,17,0,0,1,5
Next_3617,3,0,0,0,10,0,0,0,7
Next_3618,3,0,0,4,9,0,0,0,1
Next_3619,1,7,50.99,5,12,0,1,1,3
Next_3620,2,4,54.49,0,4,0,1,0,3
Next_3621,4,0,0,3,12,0,0,0,6
Next_3622,3,2,49.49,1,32,0,1,1,10
Next_3623,1,9,81.49,1,3,0,0,0,3
Next_3624,1,8,42.99,1,17,1,1,1,7
Next_3625,2,4,56.99,2,13,0,0,0,4
Next_3626,3,4,62.99,5,21,0,0,0,5
Next_3627,1,2,66.99,0,20,0,1,1,7
Next_3628,1,1,47.49,6,16,0,1,0,3
Next_3629,1,3,245.97,2,18,1,1,1,3
Next_3630,2,1,58.49,3,18,0,0,1,4
Next_3631,1,4,230.97,1,1,0,0,1,3
Next_3632,4,1,63.49,1,1,1,0,0,6
Next_3633,1,2,51.99,0,17,1,1,1,3
Next_3634,1,1,46.49,2,1,0,0,0,5
Next_3635,3,3,66.99,7,19,0,0,1,6
Next_3636,1,3,49.49,0,25,0,0,1,1
Next_3637,2,0,0,7,6,0,0,0,5
Next_3638,2,2,59.99,4,22,0,0,1,1
Next_3639,1,3,62.99,6,15,0,0,1,4
Next_3640,3,1,51.99,5,21,0,0,1,2
Next_3641,3,2,53.99,4,18,0,0,1,5
Next_3642,1,3,72.99,7,11,0,0,1,1
Next_3643,3,2,40.99,5,20,1,0,1,1
Next_3644,2,0,0,1,16,1,0,1,4
Next_3645,3,3,56.49,0,23,0,0,1,8
Next_3646,3,2,67.99,3,24,0,0,0,4
Next_3647,3,6,52.49,5,16,1,0,0,1
Next_3648,1,0,0,5,18,0,0,1,3
Next_3649,1,4,59.99,3,11,1,0,1,2
Next_3650,2,3,66.99,0,6,1,0,0,4
Next_3651,2,0,0,0,21,0,1,1,3
Next_3652,3,2,54.99,2,20,0,0,1,1
Next_3653,3,0,0,0,12,0,0,1,3
Next_3654,3,0,0,5,16,0,0,1,2
Next_3655,3,4,58.49,6,15,0,0,1,1
Next_3656,3,0,0,5,3,1,0,0,1
Next_3657,2,1,141.98,4,23,0,0,1,2
Next_3658,2,3,49.49,2,2,0,0,0,3
Next_3659,2,1,73.99,5,16,0,1,1,7
Next_3660,3,5,158.98,0,14,0,0,1,2
Next_3661,3,0,0,5,19,0,0,0,3
Next_3662,3,3,89.98,6,21,1,0,1,3
Next_3663,3,4,50.99,4,23,0,0,1,1
Next_3664,2,2,82.99,1,19,1,0,1,5
Next_3665,3,2,67.99,4,18,1,0,1,4
Next_3666,4,0,0,4,13,0,0,1,3
Next_3667,2,0,0,1,15,0,0,1,6
Next_3668,1,1,72.49,4,2,0,0,0,4
Next_3669,3,1,76.99,4,20,0,0,1,1
Next_3670,1,0,0,5,14,1,0,0,6
Next_3671,2,2,48.99,4,8,0,0,0,3
Next_3672,3,8,55.99,3,21,0,1,1,3
Next_3673,2,0,0,6,15,1,0,0,3
Next_3674,4,0,0,0,14,1,0,1,6
Next_3675,3,1,69.99,4,18,0,0,1,7
Next_3676,2,0,0,6,12,1,0,0,9
Next_3677,3,1,141.98,7,22,0,0,1,5
Next_3678,4,1,76.49,4,13,0,0,1,1
Next_3679,1,0,0,0,16,0,0,1,7
Next_3680,3,2,124.98,2,22,0,0,1,3
Next_3681,3,2,68.99,3,1,1,0,0,3
Next_3682,1,0,0,1,1,1,0,0,2
Next_3683,1,0,0,5,1,1,0,0,4
Next_3684,4,3,61.99,6,3,1,0,0,1
Next_3685,3,1,65.99,0,19,0,0,1,5
Next_3686,5,6,275.96,4,16,0,0,1,5
Next_3687,4,0,0,7,11,0,0,0,3
Next_3688,1,0,0,0,7,1,0,0,6
Next_3689,1,7,56.49,4,9,1,0,0,5
Next_3690,3,3,65.49,5,17,0,0,0,2
Next_3691,1,0,0,1,21,1,0,1,4
Next_3692,1,1,139.98,1,14,0,1,1,7
Next_3693,1,5,173.98,4,5,0,0,0,7
Next_3694,4,1,55.99,4,18,1,0,1,2
Next_3695,3,5,113.98,5,15,1,0,1,4
Next_3696,1,10,55.49,0,20,0,1,1,3
Next_3697,1,0,0,1,14,0,0,1,8
Next_3698,2,0,0,4,2,0,0,0,3
Next_3699,3,0,0,3,20,0,0,1,10
Next_3700,1,0,0,1,14,0,0,0,2
Next_3701,1,0,0,3,8,1,0,0,4
Next_3702,1,2,58.99,4,11,0,0,0,6
Next_3703,3,2,51.49,2,20,0,0,1,2
Next_3704,2,1,64.49,2,18,0,0,1,5
Next_3705,1,2,65.49,4,2,1,0,0,10
Next_3706,1,0,0,6,10,1,0,0,7
Next_3707,2,0,0,4,22,0,0,1,9
Next_3708,2,2,68.99,7,10,0,0,0,4
Next_3709,1,0,0,4,6,0,0,0,3
Next_3710,3,2,61.49,0,18,0,0,1,9
Next_3711,4,0,0,4,13,0,0,1,2
Next_3712,3,2,68.99,6,17,0,0,1,1
Next_3713,1,1,233.97,2,18,1,0,1,5
Next_3714,3,4,149.98,7,21,1,0,1,3
Next_3715,1,0,0,0,14,0,0,1,1
Next_3716,3,0,0,2,18,0,0,1,2
Next_3717,3,0,0,0,21,0,0,1,5
Next_3718,3,0,0,0,24,1,0,1,3
Next_3719,2,10,59.49,2,19,1,0,1,2
Next_3720,1,2,62.99,5,22,0,1,1,3
Next_3721,1,0,0,3,17,1,0,0,6
Next_3722,2,2,64.99,2,14,1,0,0,4
Next_3723,2,3,59.99,5,23,0,0,1,2
Next_3724,2,1,142.47,1,10,1,1,1,10
Next_3725,3,0,0,4,1,0,0,0,2
Next_3726,4,3,48.99,6,15,0,0,1,7
Next_3727,1,15,40.99,5,18,0,1,1,3
Next_3728,2,0,0,5,10,1,1,0,3
Next_3729,1,0,0,2,17,1,0,0,3
Next_3730,3,1,68.99,6,6,1,0,0,1
Next_3731,1,1,122.98,5,12,0,1,1,3
Next_3732,3,4,56.99,1,12,1,0,0,6
Next_3733,1,1,75.49,1,2,1,0,0,5
Next_3734,2,1,69.99,1,23,0,0,1,4
Next_3735,1,0,0,4,18,1,1,0,10
Next_3736,2,1,37.99,0,21,0,0,0,8
Next_3737,1,0,0,2,18,1,0,0,5
Next_3738,1,1,69.49,2,18,1,0,1,2
Next_3739,3,11,61.99,1,15,1,0,0,1
Next_3740,5,1,65.49,4,23,0,0,1,9
Next_3741,3,1,122.97,0,10,0,0,0,3
Next_3742,3,1,105.98,1,10,0,0,0,1
Next_3743,1,1,79.49,0,3,0,1,0,3
Next_3744,1,0,0,3,1,0,1,0,7
Next_3745,1,0,0,2,4,0,0,0,10
Next_3746,5,0,0,7,23,1,0,1,5
Next_3747,1,0,0,6,15,1,0,0,9
Next_3748,2,0,0,0,24,0,0,1,2
Next_3749,1,0,0,7,9,0,0,1,10
Next_3750,3,0,0,6,18,1,0,0,2
Next_3751,1,0,0,4,1,1,0,0,8
Next_3752,1,9,72.49,4,5,0,0,0,3
Next_3753,1,1,41.49,2,12,0,0,0,3
Next_3754,2,0,0,0,8,0,0,0,1
Next_3755,1,1,61.99,6,14,1,0,0,3
Next_3756,1,0,0,5,1,0,1,0,7
Next_3757,1,2,47.99,6,15,0,1,1,7
Next_3758,3,3,56.49,2,13,0,0,1,1
Next_3759,1,2,75.99,3,26,1,0,1,2
Next_3760,1,1,63.49,7,5,0,0,0,7
Next_3761,2,1,63.49,5,11,1,0,0,5
Next_3762,1,5,254.97,4,17,0,1,1,3
Next_3763,2,3,44.99,5,19,1,0,1,5
Next_3764,3,3,96.98,5,15,1,0,0,2
Next_3765,3,1,91.98,5,13,0,0,1,2
Next_3766,1,8,44.99,6,20,0,0,1,3
Next_3767,3,1,87.98,3,25,0,0,1,2
Next_3768,2,3,58.99,0,13,1,0,0,9
Next_3769,2,2,72.99,6,16,0,0,1,4
Next_3770,1,2,57.99,6,24,0,0,1,4
Next_3771,3,4,63.99,1,28,0,0,1,6
Next_3772,1,7,65.99,0,9,0,1,0,7
Next_3773,2,4,69.99,4,23,0,0,1,4
Next_3774,1,2,120.98,1,24,0,0,1,8
Next_3775,4,0,0,0,1,1,0,0,3
Next_3776,2,2,59.99,3,12,0,0,0,5
Next_3777,2,4,58.99,5,7,0,0,1,8
Next_3778,2,2,94.98,0,16,0,0,0,1
Next_3779,3,5,46.49,4,12,1,0,0,3
Next_3780,1,0,0,1,14,0,1,1,7
Next_3781,1,0,0,0,11,0,1,1,7
Next_3782,3,2,43.49,3,21,0,0,1,1
Next_3783,1,1,75.99,4,4,1,0,0,5
Next_3784,3,2,70.49,6,10,0,0,1,1
Next_3785,3,0,0,0,14,0,0,1,4
Next_3786,3,5,68.49,6,18,0,1,1,3
Next_3787,5,3,119.98,5,3,1,0,0,6
Next_3788,1,1,46.49,0,11,0,0,1,1
Next_3789,1,3,69.99,3,21,0,1,1,3
Next_3790,3,6,46.49,6,9,0,0,0,8
Next_3791,2,1,58.99,1,16,0,0,1,10
Next_3792,1,1,64.49,6,20,1,1,1,7
Next_3793,4,2,53.99,6,8,0,0,0,3
Next_3794,2,1,57.99,5,14,0,0,1,6
Next_3795,1,2,71.49,6,17,0,0,1,5
Next_3796,1,5,48.49,0,19,0,1,1,3
Next_3797,5,0,0,2,8,1,0,0,1
Next_3798,1,1,80.49,5,12,0,1,0,3
Next_3799,3,0,0,5,24,0,0,1,5
Next_3800,3,0,0,4,22,0,0,1,3
Next_3801,1,5,173.97,2,10,0,1,0,3
Next_3802,3,3,65.49,2,17,0,0,1,4
Next_3803,3,4,54.49,7,20,1,0,1,4
Next_3804,2,6,51.99,1,5,0,0,0,1
Next_3805,3,4,130.98,4,12,0,0,1,3
Next_3806,1,2,61.49,4,24,0,0,1,1
Next_3807,1,5,71.49,6,3,1,1,0,10
Next_3808,2,0,0,1,18,0,0,1,6
Next_3809,3,1,55.99,2,22,0,1,1,10
Next_3810,3,0,0,1,24,0,1,1,3
Next_3811,1,0,0,7,15,1,1,0,7
Next_3812,5,0,0,3,5,1,0,0,7
Next_3813,3,0,0,0,14,1,0,1,5
Next_3814,1,0,0,2,19,0,0,1,1
Next_3815,3,0,0,4,10,0,1,1,3
Next_3816,2,5,46.99,6,2,1,0,0,1
Next_3817,1,2,66.49,6,1,0,0,0,4
Next_3818,1,2,71.99,3,5,0,0,0,3
Next_3819,1,0,0,5,5,1,1,0,7
Next_3820,1,2,63.99,0,12,1,0,0,1
Next_3821,1,5,59.99,2,23,0,1,1,3
Next_3822,3,1,123.98,4,19,0,0,1,2
Next_3823,1,2,53.49,1,4,0,1,0,3
Next_3824,3,2,60.49,3,12,1,0,0,5
Next_3825,1,5,123.98,2,20,1,1,1,7
Next_3826,5,2,68.99,1,1,0,0,0,8
Next_3827,3,5,215.97,2,21,0,0,1,1
Next_3828,5,0,0,7,27,0,0,1,4
Next_3829,1,0,0,3,19,0,0,1,3
Next_3830,3,1,130.98,0,8,0,0,1,2
Next_3831,1,0,0,0,22,0,0,1,9
Next_3832,2,1,72.49,4,8,0,0,1,4
Next_3833,1,5,49.99,3,1,0,0,0,3
Next_3834,3,0,0,5,18,0,0,1,1
Next_3835,2,0,0,1,10,1,0,1,7
Next_3836,1,1,60.99,4,13,0,1,0,3
Next_3837,3,1,43.49,5,24,0,0,1,1
Next_3838,3,0,0,0,9,1,0,1,3
Next_3839,1,0,0,0,18,1,0,0,8
Next_3840,1,0,0,0,5,0,0,0,1
Next_3841,2,1,56.99,4,10,1,0,0,4
Next_3842,3,0,0,1,21,0,1,1,3
Next_3843,3,0,0,7,22,1,0,1,1
Next_3844,3,1,43.49,4,19,1,0,1,1
Next_3845,1,0,0,2,13,0,1,1,7
Next_3846,1,4,66.99,2,6,1,0,0,8
Next_3847,2,4,59.99,2,14,0,0,1,3
Next_3848,1,1,73.99,7,16,0,1,1,10
Next_3849,1,1,56.49,5,6,0,1,0,3
Next_3850,2,0,0,6,10,0,0,1,3
Next_3851,3,0,0,1,14,0,0,1,6
Next_3852,1,1,59.99,4,23,0,0,1,2
Next_3853,2,2,142.98,0,4,0,0,0,5
Next_3854,1,5,55.99,0,11,0,0,1,7
Next_3855,1,0,0,4,7,0,0,0,1
Next_3856,2,0,0,6,6,0,0,0,4
Next_3857,2,1,61.99,4,23,0,0,1,5
Next_3858,3,0,0,0,13,1,0,1,1
Next_3859,3,0,0,5,20,0,0,1,3
Next_3860,3,1,127.98,0,16,0,0,1,5
Next_3861,1,1,61.49,1,24,1,1,0,7
Next_3862,2,2,60.49,0,21,0,0,1,1
Next_3863,2,0,0,4,15,0,0,0,2
Next_3864,3,0,0,2,15,0,1,1,10
Next_3865,1,1,64.49,7,13,0,0,1,2
Next_3866,3,2,136.98,5,9,0,0,0,1
Next_3867,1,8,63.99,1,14,0,1,1,3
Next_3868,4,4,107.98,4,19,0,0,1,5
Next_3869,1,1,67.99,5,6,0,0,0,4
Next_3870,1,0,0,1,17,0,0,1,4
Next_3871,1,0,0,1,8,0,0,1,6
Next_3872,1,0,0,7,20,0,0,1,2
Next_3873,2,0,0,2,15,1,0,1,2
Next_3874,3,0,0,3,7,0,0,1,4
Next_3875,1,0,0,0,22,1,0,1,2
Next_3876,3,6,68.99,6,18,1,0,1,3
Next_3877,3,0,0,6,21,0,0,1,7
Next_3878,2,0,0,0,26,0,0,1,9
Next_3879,1,2,58.49,4,16,1,0,0,1
Next_3880,2,0,0,5,18,0,0,1,2
Next_3881,3,1,59.49,4,21,0,0,1,4
Next_3882,1,1,60.99,4,18,1,1,1,3
Next_3883,3,5,61.99,4,22,0,0,1,7
Next_3884,1,2,46.99,1,17,0,1,1,7
Next_3885,3,7,54.99,0,23,0,0,1,8
Next_3886,3,2,107.98,6,12,1,1,1,10
Next_3887,3,11,157.98,4,19,1,0,1,6
Next_3888,3,1,103.98,2,18,0,0,1,3
Next_3889,1,2,65.99,2,19,0,0,1,3
Next_3890,1,2,120.98,5,21,1,1,0,3
Next_3891,1,0,0,2,22,0,1,1,3
Next_3892,3,5,60.49,6,23,0,0,1,6
Next_3893,2,6,94.98,4,9,1,0,0,1
Next_3894,1,1,263.96,0,13,0,1,1,7
Next_3895,5,2,62.99,1,11,0,0,1,3
Next_3896,1,2,64.99,5,10,0,0,1,2
Next_3897,1,3,136.98,5,21,0,1,1,10
Next_3898,2,7,61.49,5,12,1,0,0,3
Next_3899,1,1,225.96,1,25,0,0,1,5
Next_3900,3,0,0,7,17,0,0,1,5
Next_3901,1,0,0,4,10,1,1,1,7
Next_3902,1,6,67.99,1,14,0,0,0,2
Next_3903,4,1,141.98,2,12,0,0,0,6
Next_3904,1,0,0,2,16,1,0,1,8
Next_3905,2,0,0,1,7,0,0,0,8
Next_3906,1,2,102.98,4,10,0,0,0,4
Next_3907,5,2,116.97,4,12,0,0,1,5
Next_3908,1,2,118.98,7,15,0,1,1,3
Next_3909,2,0,0,1,7,1,0,0,5
Next_3910,2,0,0,1,7,1,0,1,1
Next_3911,2,5,66.49,6,10,0,0,1,1
Next_3912,1,1,62.99,6,2,1,1,0,7
Next_3913,3,0,0,6,2,1,0,0,5
Next_3914,3,0,0,5,24,0,1,1,3
Next_3915,1,4,62.49,3,10,0,0,0,1
Next_3916,3,3,57.49,5,17,1,0,0,2
Next_3917,2,1,65.99,2,7,0,0,0,1
Next_3918,1,5,51.99,1,11,0,0,0,1
Next_3919,2,0,0,5,12,0,0,1,3
Next_3920,1,0,0,7,17,0,0,1,5
Next_3921,1,0,0,1,21,1,1,1,10
Next_3922,1,5,62.49,2,10,1,0,1,2
Next_3923,2,1,53.99,1,19,0,0,1,4
Next_3924,1,1,141.98,4,11,1,0,0,1
Next_3925,3,0,0,2,22,1,0,1,9
Next_3926,2,0,0,4,17,1,0,1,8
Next_3927,1,4,39.99,1,15,1,0,1,8
Next_3928,3,1,123.98,6,24,0,0,1,6
Next_3929,2,0,0,2,19,0,0,1,4
Next_3930,2,0,0,6,21,0,0,1,7
Next_3931,5,1,58.99,4,14,1,0,1,1
Next_3932,1,0,0,3,16,0,1,1,3
Next_3933,1,1,59.99,7,19,1,0,1,1
Next_3934,3,9,165.98,5,22,0,0,1,1
Next_3935,1,1,197.97,1,20,0,0,1,6
Next_3936,1,0,0,5,7,0,1,0,10
Next_3937,1,0,0,2,11,0,0,0,6
Next_3938,3,0,0,4,24,1,0,1,3
Next_3939,2,4,60.99,5,6,0,0,0,2
Next_3940,3,4,59.99,1,17,0,0,1,7
Next_3941,1,3,60.99,3,19,0,0,1,6
Next_3942,1,1,69.99,4,11,0,0,0,2
Next_3943,2,3,96.98,2,4,1,0,0,3
Next_3944,3,4,148.47,7,3,1,0,0,1
Next_3945,1,1,45.99,4,7,0,0,0,4
Next_3946,3,0,0,3,17,0,0,1,2
Next_3947,2,3,76.99,0,25,0,0,1,6
Next_3948,3,0,0,4,20,0,0,1,4
Next_3949,3,0,0,5,18,0,0,1,5
Next_3950,3,8,68.99,0,35,0,0,1,6
Next_3951,1,2,151.98,0,9,0,1,1,7
Next_3952,2,2,133.98,0,24,0,0,1,3
Next_3953,3,2,61.99,1,17,1,0,0,1
Next_3954,5,0,0,2,14,1,0,0,3
Next_3955,1,0,0,4,16,1,0,1,8
Next_3956,1,7,212.97,5,12,0,0,1,1
Next_3957,1,2,54.99,5,17,0,1,1,3
Next_3958,1,1,41.99,3,1,0,0,0,4
Next_3959,4,0,0,0,11,0,0,0,5
Next_3960,1,1,72.49,0,19,0,0,1,6
Next_3961,1,6,206.97,4,9,1,0,0,3
Next_3962,5,2,55.99,2,12,0,0,1,2
Next_3963,4,8,107.98,6,2,0,0,0,1
Next_3964,2,0,0,4,3,0,0,0,6
Next_3965,2,7,119.97,3,10,0,0,0,6
Next_3966,1,2,80.99,1,13,1,1,1,3
Next_3967,1,1,181.47,5,8,0,0,0,1
Next_3968,1,2,66.49,5,19,1,0,0,3
Next_3969,1,0,0,2,22,0,0,1,7
Next_3970,2,1,54.99,5,22,1,0,0,3
Next_3971,2,1,50.99,4,2,0,0,0,2
Next_3972,3,0,0,6,17,0,0,1,6
Next_3973,2,1,60.99,3,15,0,1,1,3
Next_3974,2,0,0,3,21,1,0,0,4
Next_3975,1,1,56.99,7,12,0,0,0,2
Next_3976,2,0,0,5,13,1,0,1,1
Next_3977,1,0,0,5,15,0,0,1,1
Next_3978,1,6,197.96,5,11,0,0,1,6
Next_3979,3,4,52.99,5,19,1,0,1,3
Next_3980,3,7,138.98,5,16,1,0,1,1
Next_3981,2,0,0,0,20,0,0,1,5
Next_3982,1,4,69.99,0,14,1,0,0,4
Next_3983,3,0,0,1,18,0,0,1,8
Next_3984,1,5,98.98,6,7,1,0,0,1
Next_3985,1,7,51.99,7,1,0,0,0,7
Next_3986,1,0,0,1,24,0,0,1,6
Next_3987,2,3,77.49,0,26,0,0,1,1
Next_3988,3,1,121.98,0,8,0,0,1,6
Next_3989,2,3,59.99,0,7,1,0,0,1
Next_3990,3,0,0,4,20,0,0,1,2
Next_3991,2,0,0,2,18,1,0,1,7
Next_3992,2,5,51.99,6,16,1,0,1,1
Next_3993,1,0,0,0,19,0,0,1,2
Next_3994,2,4,125.98,0,27,0,0,1,2
Next_3995,1,0,0,6,10,0,1,0,3
Next_3996,2,1,59.99,4,19,0,0,1,2
Next_3997,1,3,103.98,2,12,0,1,1,10
Next_3998,3,3,125.98,4,16,0,0,1,8
Next_3999,1,1,24.49,7,25,1,0,1,3
Next_4000,3,3,88.98,4,17,1,0,1,5
Next_4001,2,9,58.99,1,1,1,0,0,3
Next_4002,1,0,0,7,23,0,1,1,3
Next_4003,1,1,166.98,7,6,0,0,0,1
Next_4004,2,0,0,0,16,0,1,0,7
Next_4005,1,2,61.99,5,19,1,1,1,3
Next_4006,3,2,49.49,0,11,0,0,0,7
Next_4007,1,0,0,0,4,0,1,0,3
Next_4008,1,1,56.99,1,3,1,1,0,10
Next_4009,3,0,0,6,19,0,0,1,3
Next_4010,3,2,40.99,0,16,0,0,1,3
Next_4011,1,3,125.98,0,19,1,1,1,3
Next_4012,5,2,59.99,6,10,0,0,0,2
Next_4013,2,5,185.97,1,18,1,0,1,2
Next_4014,4,0,0,0,19,0,1,1,3
Next_4015,3,0,0,6,9,0,0,0,2
Next_4016,1,6,124.98,4,4,0,1,0,10
Next_4017,3,2,105.98,3,18,1,0,1,3
Next_4018,3,1,63.99,2,7,0,0,1,4
Next_4019,1,0,0,2,8,0,0,0,2
Next_4020,2,0,0,0,15,0,0,1,3
Next_4021,1,2,218.97,5,8,1,0,1,2
Next_4022,3,0,0,5,25,0,0,1,3
Next_4023,3,4,71.49,5,18,0,0,1,8
Next_4024,2,3,50.99,7,20,0,0,1,2
Next_4025,1,0,0,0,13,0,0,1,1
Next_4026,3,0,0,7,21,0,0,1,3
Next_4027,1,2,36.99,0,14,0,0,0,2
Next_4028,3,2,76.49,6,10,1,0,1,5
Next_4029,3,1,72.99,4,16,0,0,0,4
Next_4030,1,2,49.49,2,9,0,1,1,7
Next_4031,1,4,44.99,6,20,0,1,0,3
Next_4032,3,0,0,1,17,0,0,1,8
Next_4033,1,0,0,0,9,0,0,1,8
Next_4034,3,1,60.49,7,19,0,0,1,4
Next_4035,1,3,133.98,7,19,1,1,1,7
Next_4036,3,1,55.99,0,25,0,0,1,1
Next_4037,1,2,49.99,0,2,0,0,0,1
Next_4038,2,0,0,1,11,0,0,1,1
Next_4039,2,0,0,1,3,1,0,0,3
Next_4040,2,1,72.99,2,12,0,0,0,6
Next_4041,1,1,44.99,0,7,0,0,0,2
Next_4042,5,1,64.99,5,16,0,0,0,7
Next_4043,2,1,219.96,5,15,0,0,1,1
Next_4044,3,2,56.99,1,17,0,0,1,6
Next_4045,1,2,130.98,0,10,0,1,1,10
Next_4046,1,1,51.49,6,2,1,0,0,4
Next_4047,3,0,0,2,7,1,0,1,1
Next_4048,3,2,191.97,1,19,0,0,1,2
Next_4049,3,1,74.99,0,20,0,0,1,2
Next_4050,2,0,0,3,20,0,0,1,4
Next_4051,2,5,57.49,7,8,1,0,0,4
Next_4052,3,0,0,5,13,1,1,1,10
Next_4053,2,0,0,5,8,0,0,0,4
Next_4054,3,0,0,1,11,0,0,1,3
Next_4055,2,0,0,6,15,0,0,0,2
Next_4056,3,0,0,2,21,0,0,1,4
Next_4057,4,2,79.49,0,8,0,0,0,4
Next_4058,2,3,59.99,2,18,0,0,1,1
Next_4059,1,3,57.49,4,9,0,0,0,6
Next_4060,3,0,0,7,13,0,0,1,6
Next_4061,1,3,74.99,7,1,0,0,0,1
Next_4062,1,1,66.99,6,14,0,1,1,7
Next_4063,1,3,78.49,4,17,0,1,1,10
Next_4064,3,0,0,0,7,0,0,0,2
Next_4065,1,5,57.99,1,15,0,1,1,10
Next_4066,2,0,0,2,14,1,1,1,7
Next_4067,3,0,0,7,26,0,0,1,6
Next_4068,3,5,60.49,1,10,1,1,0,3
Next_4069,3,1,176.97,1,17,0,1,1,7
Next_4070,1,0,0,6,15,0,1,1,3
Next_4071,3,0,0,2,22,1,0,1,6
Next_4072,2,0,0,6,17,0,0,1,4
Next_4073,3,1,52.99,4,21,0,0,1,2
Next_4074,2,1,103.98,2,11,0,0,0,6
Next_4075,1,3,176.97,1,25,0,0,1,1
Next_4076,4,10,66.99,5,1,1,0,0,1
Next_4077,1,2,177.96,4,19,0,0,1,1
Next_4078,3,2,112.98,6,19,0,0,1,4
Next_4079,3,0,0,1,4,1,0,0,4
Next_4080,2,2,141.98,1,23,1,0,1,3
Next_4081,2,5,70.49,1,17,0,0,1,4
Next_4082,3,5,63.49,2,23,0,0,1,4
Next_4083,1,4,38.49,0,18,0,1,1,7
Next_4084,3,7,51.99,3,19,0,0,1,2
Next_4085,1,1,59.99,4,24,1,0,1,6
Next_4086,3,4,67.99,4,26,0,0,1,2
Next_4087,1,0,0,7,13,1,0,0,2
Next_4088,3,0,0,0,3,0,0,0,8
Next_4089,4,1,143.98,6,6,0,1,0,3
Next_4090,3,1,111.98,0,23,0,0,1,6
Next_4091,3,0,0,1,23,0,0,1,7
Next_4092,4,0,0,5,4,0,0,0,2
Next_4093,2,0,0,2,10,0,0,0,7
