id,trans_after,revenue_after,channel_acq,test_coupon,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
AB_3308,0,0,1,1,1,47.99,2,5,1
AB_3309,0,0,1,0,12,55.99,3,12,0
AB_3310,0,0,2,0,1,50.99,3,16,0
AB_3311,3,190.776,3,1,6,79.49,0,2,1
AB_3312,0,0,3,1,3,164.97,3,20,1
AB_3313,0,0,3,1,1,54.99,3,2,0
AB_3314,1,51.99,1,0,1,51.99,4,25,0
AB_3315,0,0,1,1,1,70.49,6,17,0
AB_3316,0,0,1,1,1,47.49,1,14,1
AB_3317,0,0,3,0,0,0,6,12,1
AB_3318,0,0,1,0,0,0,4,13,0
AB_3319,0,0,1,1,1,91.98,6,9,1
AB_3320,1,45.192,1,1,2,56.49,1,16,0
AB_3321,0,0,1,0,1,52.99,7,20,0
AB_3322,0,0,2,1,0,0,1,4,1
AB_3323,0,0,1,1,4,55.99,4,4,0
AB_3324,0,0,1,0,5,63.99,6,17,0
AB_3325,0,0,1,1,2,58.49,0,5,0
AB_3326,0,0,4,0,1,64.99,0,13,0
AB_3327,0,0,5,0,1,69.49,4,8,0
AB_3328,0,0,1,1,4,53.99,5,16,0
AB_3329,0,0,3,0,0,0,5,20,0
AB_3330,0,0,3,0,1,185.97,6,18,1
AB_3331,0,0,2,1,2,56.49,4,3,1
AB_3332,0,0,1,1,2,61.99,6,4,1
AB_3333,0,0,5,1,13,49.99,5,2,1
AB_3334,0,0,1,0,1,68.99,1,9,0
AB_3335,0,0,1,0,1,53.99,6,19,0
AB_3336,0,0,3,1,7,69.49,3,1,0
AB_3337,0,0,3,0,0,0,7,9,0
AB_3338,0,0,3,1,0,0,1,22,0
AB_3339,2,119.984,1,1,9,74.99,4,18,1
AB_3340,1,59.99,3,0,4,59.99,1,10,1
AB_3341,1,50.49,4,0,7,100.98,5,2,0
AB_3342,1,51.992,2,1,10,129.98,6,16,1
AB_3343,0,0,3,1,4,140.98,2,18,0
AB_3344,0,0,1,1,0,0,6,3,0
AB_3345,0,0,1,0,1,69.49,0,15,0
AB_3346,1,68.99,1,0,2,68.99,3,4,1
AB_3347,0,0,1,0,1,152.97,6,19,0
AB_3348,0,0,1,1,2,71.49,2,18,0
AB_3349,0,0,3,0,4,73.99,1,17,0
AB_3350,0,0,1,1,2,67.99,3,27,0
AB_3351,0,0,2,0,2,52.49,0,4,1
AB_3352,0,0,1,0,3,68.49,3,23,0
AB_3353,0,0,3,0,4,133.98,3,14,0
AB_3354,0,0,2,1,4,66.99,1,13,0
AB_3355,1,57.992,3,1,3,72.49,5,16,0
AB_3356,0,0,3,0,4,62.49,7,18,0
AB_3357,0,0,1,0,3,63.99,6,6,0
AB_3358,0,0,1,1,5,77.99,1,5,1
AB_3359,0,0,2,0,2,74.49,6,1,1
AB_3360,1,79.99,2,0,8,79.99,4,22,0
AB_3361,0,0,2,0,2,47.99,0,11,0
AB_3362,1,45.592,4,1,3,56.99,4,22,0
AB_3363,0,0,2,0,0,0,3,1,0
AB_3364,0,0,3,1,0,0,7,17,0
AB_3365,0,0,3,0,0,0,4,17,0
AB_3366,1,47.992,2,1,0,0,1,20,0
AB_3367,0,0,3,1,2,43.49,4,13,0
AB_3368,0,0,3,0,1,53.99,2,12,1
AB_3369,0,0,3,0,0,0,0,15,0
AB_3370,0,0,2,0,2,135.98,1,7,1
AB_3371,1,63.192,3,1,1,157.98,6,13,1
AB_3372,1,54.99,2,0,2,54.99,2,8,0
AB_3373,0,0,4,0,1,51.99,0,7,0
AB_3374,0,0,2,1,0,0,4,2,1
AB_3375,0,0,1,0,1,99.98,4,24,0
AB_3376,0,0,1,1,1,199.96,1,26,0
AB_3377,0,0,1,1,4,79.49,0,10,0
AB_3378,0,0,1,0,2,55.99,3,1,0
AB_3379,0,0,1,1,2,63.99,0,16,1
AB_3380,0,0,1,1,2,87.98,5,15,0
AB_3381,1,50.99,3,0,1,152.97,2,15,0
AB_3382,0,0,1,1,3,164.97,6,8,0
AB_3383,0,0,2,0,0,0,1,2,1
AB_3384,0,0,3,0,0,0,4,2,0
AB_3385,1,79.49,2,0,0,0,0,21,1
AB_3386,0,0,3,0,1,38.49,3,5,0
AB_3387,3,157.176,3,1,8,65.49,2,17,0
AB_3388,0,0,5,0,2,133.98,3,12,0
AB_3389,1,59.992,5,1,0,0,6,3,1
AB_3390,0,0,3,0,0,0,5,5,0
AB_3391,0,0,3,1,4,65.99,1,15,0
AB_3392,0,0,1,1,0,0,7,14,0
AB_3393,0,0,1,1,1,61.49,6,15,0
AB_3394,0,0,1,1,0,0,0,7,1
AB_3395,0,0,2,0,1,61.99,1,2,1
AB_3396,0,0,2,1,5,75.99,0,13,0
AB_3397,0,0,2,1,2,56.49,4,19,0
AB_3398,0,0,1,1,0,0,3,6,0
AB_3399,0,0,3,0,0,0,5,18,1
AB_3400,0,0,1,1,2,74.99,6,17,0
AB_3401,0,0,3,1,1,62.49,4,20,0
AB_3402,0,0,3,1,0,0,7,4,1
AB_3403,0,0,3,0,1,49.99,0,20,0
AB_3404,0,0,3,1,0,0,1,4,1
AB_3405,0,0,1,0,0,0,2,9,0
AB_3406,0,0,1,0,0,0,5,11,0
AB_3407,0,0,2,1,0,0,4,11,0
AB_3408,0,0,1,0,5,113.98,5,7,0
AB_3409,0,0,3,0,0,0,4,13,0
AB_3410,0,0,3,0,1,145.98,5,12,1
AB_3411,0,0,3,1,3,64.99,2,14,0
AB_3412,1,71.49,1,0,11,71.49,2,11,1
AB_3413,0,0,1,0,0,0,7,20,0
AB_3414,0,0,1,1,2,64.99,2,9,1
AB_3415,0,0,1,0,2,64.99,1,15,0
AB_3416,0,0,3,1,1,63.99,6,15,0
AB_3417,0,0,1,1,0,0,3,19,1
AB_3418,0,0,4,1,1,65.49,4,21,0
AB_3419,0,0,1,0,0,0,5,5,0
AB_3420,0,0,1,0,2,133.98,3,19,0
AB_3421,0,0,1,1,1,58.49,0,1,0
AB_3422,0,0,3,0,4,63.99,1,19,0
AB_3423,1,43.592,2,1,3,54.49,7,20,1
AB_3424,0,0,2,0,5,55.49,1,22,1
AB_3425,0,0,3,1,3,148.98,2,20,0
AB_3426,0,0,1,0,1,65.99,1,5,1
AB_3427,0,0,3,0,1,58.49,6,22,0
AB_3428,0,0,2,1,2,56.49,0,11,1
AB_3429,0,0,1,1,5,53.49,2,21,0
AB_3430,0,0,3,0,2,158.97,1,17,0
AB_3431,0,0,2,1,4,54.99,6,18,0
AB_3432,0,0,4,1,1,61.49,1,18,0
AB_3433,1,74.99,2,0,9,74.99,1,17,0
AB_3434,0,0,5,0,0,0,6,1,1
AB_3435,0,0,3,0,2,69.99,2,23,1
AB_3436,0,0,3,0,0,0,4,22,0
AB_3437,0,0,2,0,0,0,5,10,1
AB_3438,0,0,1,0,1,55.49,1,3,0
AB_3439,0,0,2,1,0,0,4,1,1
AB_3440,0,0,1,0,2,53.99,5,3,0
AB_3441,0,0,3,1,3,64.49,7,25,0
AB_3442,0,0,1,0,1,54.99,2,16,0
AB_3443,1,42.392,1,1,2,52.99,2,25,1
AB_3444,0,0,4,1,8,55.99,4,4,0
AB_3445,0,0,2,0,2,48.49,5,5,0
AB_3446,0,0,5,0,1,206.97,5,6,0
AB_3447,0,0,1,0,0,0,5,11,0
AB_3448,0,0,2,0,0,0,0,16,0
AB_3449,0,0,1,0,1,56.99,2,15,0
AB_3450,0,0,1,0,0,0,5,12,0
AB_3451,0,0,1,1,6,72.49,6,2,0
AB_3452,0,0,3,0,7,159.98,0,14,0
AB_3453,0,0,3,0,2,60.99,4,24,0
AB_3454,0,0,3,0,0,0,6,2,1
AB_3455,0,0,2,0,2,119.98,2,1,0
AB_3456,0,0,1,1,0,0,6,8,0
AB_3457,1,64.49,3,0,1,128.98,2,18,1
AB_3458,1,34.99,2,0,0,0,1,1,1
AB_3459,0,0,1,1,8,47.49,6,18,0
AB_3460,0,0,1,1,0,0,0,22,0
AB_3461,0,0,3,1,0,0,1,8,0
AB_3462,0,0,1,1,2,85.98,5,26,0
AB_3463,0,0,5,0,1,75.99,0,18,0
AB_3464,0,0,2,0,0,0,4,14,0
AB_3465,0,0,2,1,2,69.49,5,18,0
AB_3466,0,0,1,0,1,57.99,1,22,0
AB_3467,0,0,4,1,2,63.99,5,4,0
AB_3468,0,0,4,1,0,0,6,19,0
AB_3469,0,0,1,1,0,0,0,6,0
AB_3470,0,0,1,1,0,0,7,1,0
AB_3471,0,0,3,0,2,63.99,5,15,1
AB_3472,0,0,2,1,0,0,6,2,1
AB_3473,0,0,3,0,2,46.99,7,19,1
AB_3474,0,0,3,1,5,53.99,0,14,0
AB_3475,0,0,1,0,1,75.49,3,4,1
AB_3476,0,0,3,0,3,133.98,4,12,0
AB_3477,0,0,3,0,1,55.49,0,22,0
AB_3478,0,0,1,1,0,0,1,19,0
AB_3479,0,0,1,1,0,0,4,13,1
AB_3480,0,0,3,1,1,122.98,1,15,0
AB_3481,0,0,2,1,0,0,1,10,0
AB_3482,0,0,4,1,2,64.99,4,11,0
AB_3483,0,0,1,1,2,203.97,0,7,1
AB_3484,0,0,1,0,2,133.98,2,19,0
AB_3485,0,0,3,0,2,199.47,0,11,0
AB_3486,0,0,3,0,3,139.98,2,6,0
AB_3487,0,0,4,1,1,67.49,7,4,1
AB_3488,0,0,5,1,2,52.99,6,30,0
AB_3489,0,0,2,0,0,0,0,13,0
AB_3490,0,0,2,1,1,74.99,5,16,1
AB_3491,0,0,1,0,3,70.99,0,2,1
AB_3492,0,0,3,1,4,59.99,6,9,0
AB_3493,0,0,1,1,0,0,1,15,0
AB_3494,0,0,1,1,0,0,1,17,0
AB_3495,0,0,3,1,0,0,1,20,0
AB_3496,0,0,3,1,5,67.49,7,19,0
AB_3497,0,0,3,1,13,50.99,4,14,0
AB_3498,0,0,4,0,3,51.99,6,1,0
AB_3499,0,0,3,0,4,136.98,3,15,1
AB_3500,0,0,1,1,3,65.49,5,20,0
AB_3501,0,0,1,1,2,78.49,5,14,0
AB_3502,0,0,1,0,0,0,1,23,1
AB_3503,0,0,1,0,4,113.98,2,4,0
AB_3504,0,0,1,0,1,126.98,3,15,0
AB_3505,0,0,1,1,0,0,2,14,0
AB_3506,0,0,1,1,0,0,2,11,1
AB_3507,0,0,1,0,2,123.98,5,8,0
AB_3508,0,0,1,1,0,0,4,2,1
AB_3509,0,0,3,0,0,0,3,19,0
AB_3510,0,0,3,0,3,263.96,3,17,1
AB_3511,0,0,1,1,1,72.99,0,2,1
AB_3512,1,42.792,3,1,1,53.49,2,8,1
AB_3513,0,0,1,1,0,0,4,19,0
AB_3514,1,54.392,1,1,9,67.99,2,21,0
AB_3515,1,47.592,3,1,7,118.98,1,25,0
AB_3516,0,0,1,1,1,46.49,7,4,1
AB_3517,0,0,1,1,2,121.98,0,1,0
AB_3518,0,0,2,1,1,84.99,5,3,0
AB_3519,0,0,3,1,2,147.98,4,17,0
AB_3520,0,0,2,1,2,143.98,6,3,1
AB_3521,0,0,3,1,0,0,3,14,0
AB_3522,0,0,1,1,0,0,1,13,0
AB_3523,0,0,1,0,2,64.49,2,5,0
AB_3524,0,0,2,1,1,46.99,0,14,0
AB_3525,2,95.184,2,1,5,59.49,4,15,1
AB_3526,0,0,1,0,5,70.99,4,17,1
AB_3527,2,105.584,3,1,11,131.98,0,21,0
AB_3528,0,0,3,1,3,57.49,1,21,0
AB_3529,0,0,1,1,2,299.96,1,21,0
AB_3530,0,0,1,0,6,34.99,7,13,0
AB_3531,0,0,1,1,1,155.97,1,20,0
AB_3532,0,0,1,1,4,58.99,2,13,0
AB_3533,0,0,3,0,0,0,5,10,1
AB_3534,0,0,1,1,2,108.98,6,13,1
AB_3535,0,0,3,0,0,0,2,16,0
AB_3536,0,0,3,0,4,125.98,4,11,0
AB_3537,0,0,4,0,1,51.99,3,1,1
AB_3538,0,0,1,0,0,0,3,13,1
AB_3539,0,0,2,0,1,40.49,1,17,1
AB_3540,0,0,2,1,5,53.49,5,2,0
AB_3541,0,0,3,0,1,53.49,4,23,0
AB_3542,0,0,1,1,4,39.99,4,17,0
AB_3543,0,0,1,1,1,56.99,2,19,0
AB_3544,0,0,3,0,0,0,1,20,0
AB_3545,0,0,1,1,0,0,2,16,1
AB_3546,0,0,1,0,11,98.98,6,27,0
AB_3547,0,0,1,0,6,47.99,1,6,0
AB_3548,0,0,1,0,1,81.98,0,20,0
AB_3549,0,0,5,0,8,127.98,1,14,0
AB_3550,0,0,1,0,2,47.49,1,13,0
AB_3551,1,45.992,2,1,12,57.49,1,8,1
AB_3552,0,0,3,1,3,179.97,2,21,0
AB_3553,0,0,2,0,2,66.99,4,4,0
AB_3554,0,0,1,0,0,0,6,11,1
AB_3555,0,0,2,0,1,52.99,2,2,0
AB_3556,0,0,1,0,0,0,4,12,0
AB_3557,0,0,4,1,1,95.98,5,10,1
AB_3558,0,0,1,1,1,63.99,6,12,0
AB_3559,1,51.992,1,1,0,0,5,22,1
AB_3560,0,0,1,1,0,0,1,11,0
AB_3561,0,0,1,0,1,61.49,1,18,0
AB_3562,0,0,1,0,2,72.49,4,12,1
AB_3563,0,0,1,0,4,62.49,3,18,0
AB_3564,5,247.96,3,1,5,123.98,1,24,1
AB_3565,1,65.49,3,0,3,130.98,6,16,1
AB_3566,0,0,3,0,2,73.99,5,18,0
AB_3567,0,0,2,0,0,0,7,9,0
AB_3568,0,0,3,1,0,0,3,22,0
AB_3569,0,0,2,0,0,0,0,12,0
AB_3570,0,0,1,1,3,75.99,5,11,0
AB_3571,0,0,1,0,0,0,6,2,0
AB_3572,0,0,3,0,0,0,6,13,1
AB_3573,0,0,2,0,0,0,5,26,0
AB_3574,0,0,1,0,1,62.99,1,8,0
AB_3575,0,0,2,0,2,58.99,4,2,0
AB_3576,0,0,1,1,0,0,7,3,0
AB_3577,0,0,3,0,2,51.49,0,26,1
AB_3578,0,0,1,1,3,113.98,5,10,0
AB_3579,1,54.99,1,0,9,54.99,3,11,1
AB_3580,0,0,3,1,2,54.99,4,23,0
AB_3581,0,0,1,1,1,42.99,1,12,0
AB_3582,0,0,2,1,5,209.97,1,13,0
AB_3583,0,0,1,0,0,0,0,12,0
AB_3584,0,0,1,0,1,138.98,7,22,0
AB_3585,0,0,1,1,0,0,5,26,0
AB_3586,0,0,1,1,2,47.99,4,10,0
AB_3587,0,0,3,1,5,58.99,4,3,0
AB_3588,1,44.392,1,1,2,55.49,5,12,0
AB_3589,1,37.992,1,1,3,47.49,7,13,1
AB_3590,1,42.99,5,0,0,0,1,25,0
AB_3591,0,0,2,0,3,53.99,0,12,0
AB_3592,0,0,1,1,1,61.49,6,13,0
AB_3593,0,0,1,1,5,63.99,6,16,0
AB_3594,0,0,1,0,4,60.99,1,1,1
AB_3595,1,63.99,3,0,8,127.98,5,13,1
AB_3596,0,0,1,0,3,70.49,5,19,1
AB_3597,0,0,1,1,0,0,0,14,0
AB_3598,1,47.992,3,1,4,59.99,3,15,1
AB_3599,0,0,1,1,2,61.99,4,4,0
AB_3600,0,0,3,0,1,59.99,2,18,0
AB_3601,0,0,1,0,0,0,4,3,0
AB_3602,0,0,1,1,7,40.49,1,7,1
AB_3603,0,0,3,0,1,97.98,4,13,0
AB_3604,1,62.99,2,0,16,62.99,6,19,1
AB_3605,0,0,2,0,5,64.49,1,4,1
AB_3606,0,0,1,0,3,112.98,1,10,0
AB_3607,0,0,4,1,7,61.49,2,8,0
AB_3608,0,0,3,1,1,147.98,2,19,0
AB_3609,0,0,4,0,1,64.99,4,3,0
AB_3610,0,0,1,0,0,0,6,1,1
AB_3611,0,0,1,0,1,144.98,5,3,1
AB_3612,0,0,2,1,0,0,1,16,0
AB_3613,0,0,4,0,2,102.98,4,8,0
AB_3614,0,0,3,0,0,0,6,12,1
AB_3615,0,0,3,1,1,62.99,1,8,0
AB_3616,0,0,3,0,1,54.49,2,15,0
AB_3617,0,0,1,0,0,0,1,3,0
AB_3618,0,0,3,0,2,70.99,0,21,0
AB_3619,0,0,1,1,6,64.49,4,19,0
AB_3620,0,0,1,1,0,0,1,1,0
AB_3621,0,0,3,1,0,0,6,15,1
AB_3622,0,0,1,1,3,277.96,4,12,0
AB_3623,0,0,1,1,1,97.98,7,3,0
AB_3624,1,76.99,4,0,5,76.99,4,17,0
AB_3625,0,0,1,1,5,117.98,6,16,0
AB_3626,0,0,1,0,0,0,3,29,0
AB_3627,0,0,2,0,0,0,6,19,0
AB_3628,0,0,3,0,7,50.99,1,20,0
AB_3629,0,0,3,1,4,45.99,4,16,0
AB_3630,0,0,3,0,0,0,6,23,0
AB_3631,0,0,3,1,1,56.99,0,15,0
AB_3632,0,0,3,1,1,65.99,4,15,0
AB_3633,0,0,1,0,0,0,0,10,0
AB_3634,0,0,2,0,1,199.47,4,21,0
AB_3635,0,0,1,0,1,52.99,1,15,1
AB_3636,0,0,1,1,0,0,3,7,0
AB_3637,0,0,1,0,1,60.99,0,6,0
AB_3638,0,0,1,0,0,0,6,18,0
AB_3639,0,0,4,0,3,64.99,2,4,0
AB_3640,0,0,3,0,2,43.99,5,22,0
AB_3641,0,0,1,1,5,89.98,1,13,1
AB_3642,0,0,3,0,6,90.99,0,11,1
AB_3643,0,0,4,0,0,0,3,8,1
AB_3644,1,54.392,2,1,7,135.98,4,3,0
AB_3645,0,0,2,1,0,0,1,4,0
AB_3646,0,0,3,0,0,0,0,4,0
AB_3647,0,0,3,1,1,76.49,4,25,0
AB_3648,0,0,1,0,1,247.96,7,15,1
AB_3649,0,0,2,0,5,50.99,2,8,1
AB_3650,0,0,4,0,5,64.99,6,29,0
AB_3651,0,0,1,0,0,0,3,18,1
AB_3652,0,0,1,0,1,72.49,7,2,0
AB_3653,0,0,2,0,0,0,0,24,0
AB_3654,0,0,1,0,3,52.49,4,15,0
AB_3655,0,0,3,0,3,49.99,3,12,0
AB_3656,0,0,2,0,1,52.99,2,6,0
AB_3657,1,44.792,2,1,2,111.98,0,20,1
AB_3658,0,0,1,1,1,64.49,5,17,0
AB_3659,0,0,3,1,0,0,3,16,0
AB_3660,0,0,2,0,1,42.99,7,20,0
AB_3661,0,0,1,1,0,0,1,14,0
AB_3662,0,0,3,1,1,49.99,0,21,0
AB_3663,0,0,1,1,0,0,7,3,1
AB_3664,0,0,3,0,0,0,7,24,0
AB_3665,0,0,3,1,3,190.47,2,5,0
AB_3666,0,0,1,0,4,111.98,2,10,0
AB_3667,0,0,2,1,2,57.99,6,13,1
AB_3668,0,0,3,0,1,53.49,7,2,1
AB_3669,1,47.992,1,1,1,119.98,7,15,0
AB_3670,0,0,1,0,3,61.99,3,5,1
AB_3671,0,0,5,0,3,60.49,2,12,1
AB_3672,0,0,4,0,0,0,5,18,1
AB_3673,0,0,1,0,1,115.98,4,3,0
AB_3674,0,0,1,1,2,55.99,7,1,1
AB_3675,0,0,1,1,0,0,2,9,1
AB_3676,1,37.992,2,1,1,47.49,0,24,1
AB_3677,0,0,3,1,0,0,1,20,1
AB_3678,1,51.992,5,1,4,64.99,2,5,0
AB_3679,1,59.592,3,1,1,148.98,5,11,1
AB_3680,0,0,1,0,1,54.99,2,1,1
AB_3681,0,0,3,0,1,129.98,1,6,0
AB_3682,0,0,2,0,0,0,1,29,1
AB_3683,0,0,3,1,3,64.49,1,21,0
AB_3684,0,0,1,1,2,41.99,1,15,0
AB_3685,2,97.98,5,0,7,48.99,2,21,1
AB_3686,0,0,3,1,0,0,2,18,0
AB_3687,0,0,1,1,3,57.99,4,20,0
AB_3688,0,0,2,0,4,67.99,7,22,0
AB_3689,0,0,1,1,0,0,6,20,1
AB_3690,1,51.992,5,1,9,129.98,1,3,1
AB_3691,0,0,3,0,1,65.99,4,15,0
AB_3692,1,56.392,4,1,0,0,1,10,1
AB_3693,0,0,1,1,0,0,1,14,1
AB_3694,0,0,3,0,6,75.99,5,8,0
AB_3695,0,0,3,0,2,96.98,6,27,0
AB_3696,0,0,2,0,1,75.99,2,25,0
AB_3697,0,0,1,0,1,47.99,4,16,1
AB_3698,0,0,2,1,3,74.49,2,7,0
AB_3699,0,0,2,0,8,64.49,4,7,0
AB_3700,0,0,1,1,0,0,5,6,0
AB_3701,0,0,4,0,0,0,4,1,1
AB_3702,0,0,4,1,0,0,0,20,1
AB_3703,1,71.99,3,0,1,143.98,2,24,0
AB_3704,0,0,1,0,1,59.99,5,15,1
AB_3705,0,0,1,1,5,45.49,5,3,1
AB_3706,0,0,1,0,1,45.99,0,14,0
AB_3707,0,0,1,0,2,59.49,3,17,0
AB_3708,0,0,2,0,1,113.98,1,14,0
AB_3709,0,0,2,1,0,0,7,32,0
AB_3710,0,0,1,0,1,69.99,1,26,1
AB_3711,0,0,5,0,0,0,5,24,0
AB_3712,0,0,1,1,6,60.49,2,14,0
AB_3713,0,0,1,0,6,51.99,0,13,0
AB_3714,0,0,1,0,3,60.49,1,11,0
AB_3715,0,0,4,0,3,86.99,6,11,1
AB_3716,0,0,1,1,9,42.99,5,13,0
AB_3717,0,0,1,0,1,61.99,7,13,0
AB_3718,0,0,1,0,1,51.99,5,11,1
AB_3719,0,0,4,0,1,71.99,0,25,0
AB_3720,0,0,1,0,2,64.99,0,19,0
AB_3721,0,0,5,1,3,66.49,4,14,0
AB_3722,1,48.99,2,0,1,48.99,1,7,1
AB_3723,1,71.49,3,0,2,71.49,2,17,1
AB_3724,0,0,1,0,2,115.98,5,12,0
AB_3725,0,0,3,0,0,0,0,16,1
AB_3726,0,0,1,0,0,0,4,18,1
AB_3727,0,0,3,0,0,0,6,17,1
AB_3728,0,0,1,1,3,113.98,0,12,0
AB_3729,0,0,1,0,3,79.99,1,17,0
AB_3730,0,0,3,0,0,0,1,6,0
AB_3731,0,0,3,1,4,128.98,1,13,0
AB_3732,0,0,3,0,1,58.99,1,16,0
AB_3733,1,61.99,1,0,2,123.98,4,18,1
AB_3734,0,0,1,0,1,61.99,4,5,0
AB_3735,0,0,4,0,8,123.98,4,12,0
AB_3736,0,0,1,1,0,0,5,6,0
AB_3737,0,0,3,0,0,0,1,13,0
AB_3738,0,0,1,0,0,0,0,3,1
AB_3739,0,0,1,1,3,139.98,5,18,1
AB_3740,0,0,3,0,2,73.49,4,6,0
AB_3741,0,0,1,1,1,53.49,5,1,1
AB_3742,0,0,2,1,1,67.99,0,15,1
AB_3743,0,0,3,0,0,0,7,15,1
AB_3744,0,0,3,0,3,36.99,4,23,0
AB_3745,0,0,1,0,2,203.97,0,14,0
AB_3746,0,0,1,0,1,62.99,0,12,1
AB_3747,0,0,1,1,1,70.99,1,16,0
AB_3748,0,0,1,0,2,43.49,1,9,1
AB_3749,0,0,3,1,0,0,5,15,0
AB_3750,0,0,2,1,1,64.99,4,15,0
AB_3751,0,0,3,0,0,0,0,17,0
AB_3752,1,57.592,2,1,4,71.99,2,1,0
AB_3753,0,0,2,0,0,0,4,14,0
AB_3754,0,0,3,1,1,138.98,1,13,1
AB_3755,0,0,2,0,0,0,5,10,0
AB_3756,0,0,3,1,0,0,3,14,0
AB_3757,0,0,3,1,1,79.99,7,14,0
AB_3758,0,0,2,1,0,0,2,21,0
AB_3759,0,0,2,0,1,361.96,1,16,0
AB_3760,0,0,2,0,1,87.98,1,7,0
AB_3761,0,0,1,0,2,41.99,2,3,0
AB_3762,1,52.792,2,1,0,0,2,23,0
AB_3763,0,0,1,1,0,0,4,24,1
AB_3764,0,0,1,1,2,76.99,1,3,1
AB_3765,2,111.184,2,1,12,69.49,2,18,1
AB_3766,0,0,4,1,0,0,3,14,0
AB_3767,0,0,1,0,0,0,2,24,0
AB_3768,0,0,1,0,0,0,1,16,0
AB_3769,0,0,3,1,1,188.97,6,6,1
AB_3770,1,57.592,2,1,0,0,0,7,1
AB_3771,1,30.792,2,1,0,0,4,13,1
AB_3772,0,0,1,0,0,0,7,7,0
AB_3773,1,66.392,1,1,2,165.98,0,20,0
AB_3774,0,0,1,0,0,0,4,3,1
AB_3775,0,0,1,0,4,46.99,0,18,0
AB_3776,0,0,1,0,0,0,4,25,0
AB_3777,0,0,5,0,2,68.49,3,29,1
AB_3778,0,0,3,0,1,51.99,2,20,0
AB_3779,0,0,2,0,0,0,5,24,0
AB_3780,0,0,1,0,1,263.96,5,5,1
AB_3781,0,0,3,0,1,61.99,1,14,1
AB_3782,0,0,1,1,2,51.99,1,9,1
AB_3783,0,0,3,0,1,54.49,7,22,0
AB_3784,0,0,1,0,0,0,4,4,1
AB_3785,0,0,2,1,5,62.99,5,17,1
AB_3786,0,0,3,1,5,48.99,4,14,0
AB_3787,0,0,1,1,0,0,6,17,1
AB_3788,0,0,2,0,2,81.99,6,2,0
AB_3789,0,0,1,1,1,239.96,0,11,0
AB_3790,0,0,3,1,2,137.98,1,10,0
AB_3791,0,0,1,1,7,70.99,5,1,0
AB_3792,0,0,1,0,3,70.99,5,16,0
AB_3793,0,0,2,1,0,0,4,16,0
AB_3794,1,66.99,3,0,5,66.99,5,5,1
AB_3795,0,0,1,1,0,0,0,14,0
AB_3796,0,0,1,0,2,135.98,3,2,0
AB_3797,0,0,1,0,7,62.99,0,1,0
AB_3798,0,0,3,1,5,53.99,1,10,1
AB_3799,0,0,3,1,0,0,6,14,1
AB_3800,1,50.99,3,0,0,0,0,13,0
AB_3801,1,66.99,3,0,8,200.97,2,8,0
AB_3802,0,0,3,0,1,70.99,0,8,0
AB_3803,0,0,1,1,9,55.99,2,22,0
AB_3804,0,0,2,0,3,71.99,3,5,0
AB_3805,0,0,1,0,0,0,4,10,1
AB_3806,2,116.784,2,1,6,72.99,4,16,1
AB_3807,0,0,1,0,0,0,0,21,0
AB_3808,0,0,1,1,0,0,5,15,1
AB_3809,0,0,3,1,4,105.98,6,22,0
AB_3810,0,0,3,0,1,46.99,0,2,0
AB_3811,0,0,3,1,2,112.98,5,24,1
AB_3812,0,0,2,0,0,0,5,8,0
AB_3813,0,0,1,1,0,0,1,10,1
AB_3814,0,0,3,1,5,57.99,0,20,0
AB_3815,0,0,3,0,2,132.98,5,14,0
AB_3816,0,0,1,1,0,0,4,10,0
AB_3817,0,0,1,1,0,0,6,18,0
AB_3818,0,0,3,0,0,0,7,18,0
AB_3819,0,0,3,0,2,62.99,7,21,1
AB_3820,0,0,1,1,1,125.98,4,18,1
AB_3821,0,0,1,1,3,188.97,1,12,0
AB_3822,0,0,1,1,2,61.99,4,19,0
AB_3823,0,0,3,0,0,0,5,22,1
AB_3824,0,0,2,1,2,62.99,1,3,0
AB_3825,0,0,1,0,3,69.99,0,5,0
AB_3826,0,0,1,1,6,99.49,2,13,0
AB_3827,0,0,4,0,1,60.99,6,9,1
AB_3828,0,0,3,0,1,43.99,5,20,0
AB_3829,0,0,2,0,3,61.99,7,7,1
AB_3830,0,0,1,1,1,123.98,1,6,1
AB_3831,0,0,1,0,0,0,0,1,0
AB_3832,0,0,2,1,6,39.99,7,10,0
AB_3833,0,0,1,1,2,70.99,5,4,0
AB_3834,0,0,1,0,2,37.99,4,21,0
AB_3835,0,0,1,1,1,61.99,5,12,0
AB_3836,0,0,1,0,2,69.49,3,13,0
AB_3837,0,0,1,1,4,60.99,5,10,1
AB_3838,0,0,1,0,0,0,6,9,0
AB_3839,0,0,1,1,2,74.99,0,25,0
AB_3840,1,63.49,3,0,3,63.49,0,19,0
AB_3841,0,0,2,0,2,147.98,2,1,0
AB_3842,0,0,1,1,0,0,4,11,0
AB_3843,0,0,3,0,2,53.99,2,14,0
AB_3844,0,0,3,1,3,47.99,4,3,1
AB_3845,1,62.392,3,1,0,0,0,20,1
AB_3846,0,0,1,0,0,0,5,19,1
AB_3847,0,0,2,0,5,124.47,0,24,0
AB_3848,0,0,3,0,2,60.99,6,17,0
AB_3849,0,0,1,0,1,55.99,6,23,0
AB_3850,0,0,1,1,0,0,5,11,1
